RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
395224,"Wichita, KS",77,115700,119100,121400,122200,123600,124300,124e3,123700,124300,126800,126e3,123700,120600,121800,121500,122300,121100,121800,121200,12e4,119e3,118100,121300,122700,126200,125700,126200,122800,119800,119400,121600,123700,126500,127500,129200,122100,121500,120300,123600,122e3,122200,124e3,125500,127700,126900,128900,122500,127100,124200,128600,123600,124800,124400,125700,125600,127500,129100,131200,128e3,124700,125e3,125200,126600,126100,128e3,128400,126300,123600,123300,122300,124500,125e3,126700,125700,125600,124500,125700,125e3,126400,130100,131200,132600,132200,135400,136700,136600,135900,135500,134400,134600,134e3,133200,133600,135200,135500,133900,132700,134500,136200,137400,137600,136900,139200,140300,141900,144300,143100,143e3,136400,136600,135700,138700,138100,141e3,140800,142200,141e3,139900,139600,138e3,137200,139400,141700,146200,145100,145800,146300,147500,149500
395115,"Springfield, MA",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500,171600,175800,170500,170700,172900,180400,170400,165700,162900,170300,168800,168800,170700,174200,173200,172600,171300,166500,161700,163900,170500,179e3,180400,183e3,179e3,178200,175e3,177200,178500,178100,180100,184500,187500,187500,183100,181600,182200,181800,184100,184200,183600,183500,181100,180700,179800,179700,182400,183400,182900,181600,184100,185400,186200,185600,186900,187500,187200,186800,183900,184e3,187800,191e3,192e3,191100,197e3,197400,199200,195800,195200,198e3,196100,2e5,196300,198800,196800,200500,
394440,"Fort Myers, FL",79,213300,201100,191800,186500,179300,165100,153200,146e3,136e3,122500,110800,103300,96700,91800,85700,84300,84500,85900,88100,89200,90400,91400,92e3,93200,92100,93900,94700,95200,91700,88600,86300,87700,89400,91900,91500,91300,90500,94200,98300,105300,106600,106e3,102200,102300,102500,104400,107800,111200,115600,122e3,124700,127e3,124400,124800,124e3,125600,130100,131400,132500,131900,133800,138500,144500,151500,151100,149200,147100,148400,149800,150500,151500,154100,155500,156100,157e3,159200,161100,162100,162e3,163600,166100,168500,169500,170500,173300,175500,181400,182600,184300,180800,181600,181500,181200,181700,183e3,184800,180800,180900,180700,184900,183500,185e3,185900,191400,193900,197400,202700,202400,204300,202800,206200,206500,205300,206600,210200,211100,208800,203e3,208100,217700,224100,224700,220300,219300,216e3,217300,220100,,
394399,"Boise City, ID",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700,172800,173100,174400,175800,176900,177400,179e3,181100,182600,184700,185400,186700,187e3,188800,190100,190800,190800,191600,193100,193900,196500,196600,199100,199800,202400,202800,202e3,202e3,203600,206e3,207200,208400,208700,211900,212900,215200,215700,215900,218800,220700,226e3,226500,23e4,236300,242e3,247300,246900,248300,251500,255200,259e3,261800,261600,265200
395160,"Toledo, OH",81,102300,103300,98100,96400,92900,96900,95700,92800,83800,76400,69800,67600,63900,65100,68200,75500,78500,78900,80800,83300,87e3,88100,87200,83700,81100,79800,81200,82600,79300,73500,66300,67400,7e4,73800,73400,69100,65100,63300,65500,69600,71600,71700,69400,67900,66e3,65700,62700,63500,63800,65500,71900,8e4,83400,82600,78600,80800,82e3,82100,83e3,80300,82300,77300,79500,81700,85900,89800,88700,88400,92100,99400,102900,97700,87500,88600,9e4,96700,98800,103200,104e3,104400,103300,103700,104800,104900,108100,106300,106700,103700,108100,107500,107600,105600,108200,112100,112100,114100,111300,113e3,111300,108700,110600,108900,112600,112200,112200,11e4,113600,119500,120700,118100,114800,116300,113700,111500,111200,114700,117400,118700,118700,118200,118800,118100,115900,114400,113400,116300,117200,118900,
394816,"Madison, WI",82,204200,200700,196800,192100,197600,197e3,198600,196500,197900,199500,199500,197900,194300,19e4,189e3,185600,185600,183e3,186100,184700,183300,182300,182800,190700,195500,194700,189700,185500,188700,194300,202300,207500,199300,194e3,195100,204500,203e3,191900,188400,188400,197300,193300,196500,192500,197e3,194600,184900,179e3,174700,184900,192e3,194e3,192200,188200,189200,192200,192500,195700,200200,203e3,199700,202200,203500,208500,203100,201600,198200,199400,193900,195800,193400,197200,195300,195900,195700,196e3,202400,206300,211300,204100,203700,199400,201800,205600,209800,209e3,21e4,210700,216600,214600,217800,218900,221100,220600,221900,222e3,222800,222400,222200,222600,224100,225100,225600,223200,224e3,226800,229700,233300,234500,235900,235500,238600,238300,240400,238e3,242500,241700,235700,235200,240900,250600,247800,245100,245600,250800,250500,249900,252600,253900
394766,"Lakeland, FL",83,158500,154900,153100,154100,152300,148500,138200,133700,129700,126100,120500,110800,104400,96700,97300,97700,101100,1e5,98700,97e3,98200,97200,96e3,93700,92600,92200,92400,93800,92e3,88900,86e3,85200,85300,84600,84300,82100,82100,82300,86500,86900,86200,85e3,84700,86900,87200,88800,88600,86500,85500,85e3,87900,92100,94700,93600,88500,87700,92900,99700,103900,100700,96900,98700,102500,106900,106600,108800,109800,109100,108700,110700,112900,113300,112900,111700,113200,114700,115900,117900,118e3,119800,120300,121300,12e4,116700,117300,119100,124e3,125300,127e3,126200,128100,128600,129500,128700,130400,134e3,135100,136400,135800,138e3,140100,142500,143100,144400,148500,150100,150500,148e3,150700,152e3,154e3,158100,156900,154900,150600,158400,167700,175200,183100,181300,175100,168200,168400,174e3,172500,172800,171500,172200,172300
394528,"Daytona Beach, FL",84,172900,171600,171300,166700,161800,157300,156400,153300,152400,143900,137900,134400,131200,129500,125e3,128100,128700,129100,127700,127700,123400,123e3,118500,118400,113900,115400,113100,113600,112200,111900,112100,111200,111e3,106100,106e3,105500,106100,100800,101200,101600,104400,104700,105600,106300,105200,102200,99e3,96600,102400,109500,115900,116400,114500,112200,111700,113100,115100,116300,117e3,120100,121600,121700,120800,125300,127e3,128700,129700,130700,131500,129200,130200,132700,132500,131900,129900,130200,129800,13e4,128700,129400,129800,133400,134600,137e3,137400,140800,142400,144300,144600,145700,146900,148100,146500,147500,149200,152300,155100,155900,159100,159300,161500,161900,163e3,166900,168400,168600,166200,166800,169300,171800,171800,173700,174900,178100,18e4,182300,183300,184200,186e3,191600,193600,196300,193600,192300,189700,189400,192800,195700,
394531,"Des Moines, IA",85,142600,141500,140500,139200,138300,137600,136600,135900,133900,134200,135e3,136400,135100,131700,132700,132300,132500,129800,128300,127900,128200,127600,133900,134100,136600,132600,132900,131700,127400,127e3,128100,134200,135800,135900,136700,133100,132100,128800,127e3,127700,130400,135e3,135900,134500,131900,131800,135200,133500,134e3,131700,137800,138e3,135500,137200,137300,138400,139300,141800,146e3,146100,148300,149600,148800,149100,148900,15e4,148200,148200,145300,144400,141900,143700,142100,140100,139600,143600,146500,146800,147e3,147300,149200,147e3,151100,151500,156200,156100,159600,158700,158400,158500,159600,162600,165600,172200,176700,178800,172900,169400,165600,165600,168400,168100,170600,167300,168400,169600,177800,177700,177700,171100,172300,171300,170800,171700,171100,178300,181300,187400,189400,195200,197700,194200,188700,183800,181e3,178900,179400,18e4,184500
395245,"Youngstown, OH",86,71600,71700,66900,69300,70500,70600,67300,66900,61e3,60700,52800,53500,49600,53200,58e3,62300,65700,65200,64800,68200,69500,69800,62700,64e3,63700,65500,64700,67800,67300,61100,57800,59300,61e3,60300,60900,58500,55100,55800,60100,65500,63700,61700,59300,59400,59e3,58700,60400,64200,66500,67300,68400,70600,74100,73200,68900,67800,69700,75200,76100,74e3,73100,68200,68800,68400,73900,74900,75500,72400,71500,70200,72300,71900,74700,74800,78800,78200,78800,77800,76400,76200,76300,73e3,65500,65700,69e3,76500,75200,76300,75100,77e3,8e4,82700,81500,79e3,77300,79500,79800,81300,77500,76700,74900,75500,75500,76600,78900,81900,80900,81400,78900,77400,78400,82600,85300,83100,79500,78700,80100,8e4,83600,91e3,95200,94100,88700,87300,87800,86600,84800,83800,
394352,"Augusta, GA",87,118700,112300,112800,107800,108100,106300,109e3,109500,106200,104200,104e3,107200,109800,109700,110300,109900,107e3,104e3,102500,104200,106100,108800,109300,110700,108200,108300,106200,103300,98800,100600,112800,118600,119600,108200,114200,113900,119500,112100,114700,110900,106800,97400,90300,87500,87900,87900,93800,92300,94400,88100,89600,90600,91500,92300,90200,89800,94300,104100,108700,107300,96800,93900,93700,99900,108300,107400,107300,99500,99900,99200,101600,101400,101300,102100,106100,108700,109e3,109400,110200,110500,112200,115e3,117600,112600,111800,111400,119200,122200,125200,125100,123400,122100,120800,122700,141800,144200,144600,126600,124200,124200,125e3,129300,129700,131400,131e3,129300,141700,146600,152900,141600,134700,130100,128100,127800,129e3,131400,136200,137800,148700,151200,152200,146e3,144200,143100,140100,139e3,150100,155900,
395075,"Scranton, PA",88,116200,109200,102300,107400,105300,106700,104200,102600,105e3,103600,104900,101300,99800,96600,100200,99500,102500,99200,95800,95800,102300,103400,113200,108400,111100,98900,100900,102100,98700,91500,91200,99300,102e3,101100,92800,91600,80800,77400,69900,76900,77300,82400,75600,75500,80400,86e3,91700,86200,87300,83900,84400,87800,91600,93500,93200,93500,96300,98800,94900,92400,90100,92900,92900,89900,9e4,92200,95200,95800,93200,92800,86300,89800,88700,92800,86800,87200,86500,90100,92200,94300,93300,91600,94e3,90100,93800,91500,98300,93900,94700,92700,90900,88300,87100,89400,89900,87400,85900,85400,86e3,89e3,92700,93e3,91600,89600,93e3,91900,92900,91700,91200,91500,94e3,95900,93700,90200,88500,97400,101500,107900,107900,103200,101300,91700,96400,96600,102400,99200,98100,98900,
394666,"Harrisburg, PA",89,166600,161700,154200,152900,154300,157500,159400,16e4,154300,152200,152200,159700,162700,160600,154600,152100,151e3,152100,152900,154600,153400,153500,158500,164600,166800,160800,154300,150900,151100,152900,154900,153700,152600,151200,154600,160400,161500,157500,151e3,149400,150400,150300,149600,149300,148100,148e3,151400,155400,157400,155700,151700,151300,148900,150700,151500,151800,151400,150700,155800,156900,157100,154e3,154600,155700,155600,155600,152400,151600,151600,153200,153e3,157900,159300,159800,153300,152200,153e3,155600,155200,153300,153900,156500,158900,162300,161100,161600,159300,159200,158600,156900,158200,160400,157400,155700,154300,158300,158e3,156200,155900,156e3,155300,154800,154600,156e3,153900,154e3,153900,156e3,152500,152900,151e3,155900,157300,158700,160500,160400,161800,163300,165100,167100,164100,163100,160700,160900,163e3,164200,,,
394957,"Melbourne, FL",90,172800,162100,156800,151900,152800,147800,144700,138900,135600,128900,126300,125400,123400,119100,114900,115500,117e3,115900,116100,114200,119200,120300,123300,12e4,116300,112100,106600,107e3,100500,97900,91200,91e3,92800,97800,99700,95800,92400,93800,96100,100800,97400,98800,97800,100700,101700,101400,103300,107100,109500,109600,106700,105900,107300,107100,108600,114400,121300,121e3,114200,108400,108700,111700,113900,114800,113400,113e3,112700,113600,119900,123100,124300,118200,117900,118800,119600,120100,123100,127100,129e3,128800,128800,129300,134400,136900,139800,139200,141800,144400,142900,142600,143100,15e4,153800,156300,154400,156400,156100,157200,156700,158700,161e3,163600,166900,168400,169300,168600,171300,174300,176900,175200,174600,175700,179600,181100,182600,183e3,192900,199500,209600,210100,213100,210500,201700,195400,189100,19e4,189e3,192700,198e3
394460,"Chattanooga, TN",91,120600,117800,118300,116800,117700,115300,115900,118100,119500,116600,114800,114600,117200,119400,117500,117e3,115500,116500,116300,117e3,119200,118600,118600,114300,116300,115600,119400,117600,115200,114e3,110300,113700,114300,117900,116800,114200,117200,115600,116900,112500,111700,110600,113300,111200,112300,110900,112500,116e3,117700,117600,112800,110600,111300,112e3,111400,115500,117600,116900,115e3,110900,113500,113300,118500,118300,120900,121700,122100,118900,117800,12e4,120800,122100,120800,121400,121900,121900,122400,122200,123500,126400,130600,133300,135300,134200,133800,134e3,136100,137300,138800,139200,140200,137e3,136300,135200,139700,142600,146300,143200,143200,145200,148300,150300,150900,154100,154700,153400,152800,152600,160600,163500,164300,160100,159600,160500,160500,162500,161600,163600,167700,171100,175900,168300,164600,158600,158500,157700,160100,161700,
395113,"Spokane, WA",92,173200,172200,171e3,172200,171100,171700,166700,167300,169800,173100,174200,171600,173200,168700,164e3,158900,160200,160400,160500,160300,160100,166600,166500,168400,164200,162400,160300,155700,156800,161300,160900,161300,159600,164800,163200,160300,156500,155e3,150700,151900,154e3,154200,151800,152100,153e3,155200,153800,154e3,158600,157700,157500,150100,152300,154600,157300,157900,164e3,169200,167900,162300,158800,159e3,160500,160700,161700,161300,161800,160500,162800,163300,164100,163300,162e3,163e3,161e3,161500,160400,162900,164300,166800,167500,166800,166700,169e3,170600,172600,172100,173900,175800,177700,175400,177300,177600,179800,179500,177200,182100,182e3,187900,183900,185600,184900,186600,186500,187100,191800,193600,188400,185200,184900,192400,195600,195800,196900,197100,197900,200500,204e3,216100,218900,223400,220100,221500,220900,219e3,219100,218e3,221800,228200
395006,"Provo, UT",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213200,214900,222500,219900,222900,217700,218800,217100,215800,218200,219e3,220300,219800,225800,234400,237100,234300,229200,233200,236600,233900,233600,234300,241800,243100,244300,245200,246700,248200,250500,251400,251900,252600,251700,251200,253500,259200,261500,261700,265300,266300,266500,26e4,260400,262900,267500,272900,275300,274300,273200,274200,277700,279400,282500,284500,284200,288600,295500,303e3,305200,307e3,309400,311e3,315100,318300,,
